tipo_estabelecimento;uf;municipio;gestao;capacidade_total_final;capacidade_total_calculada;vagas_desativadas_total;capacidade_masculino_total;capacidade_feminino_total;capacidade_provisorios_total;capacidade_fechado_total;capacidade_semiaberto_total;capacidade_aberto_total;capacidade_rdd_total;capacidade_medida_internacao_total;capacidade_outros_total;pop_total_final;pop_total;pop_total_calculada;pop_provisorios_total;pop_fechado_total;pop_semiaberto_total;pop_aberto_total;pop_internacao_total;pop_tratamento_ambulatorial_total;pop_rdd_total;taxa_ocupacao;flag_superlotacao;perc_provisorios;perc_fechado;perc_semiaberto;perc_aberto;mov_entradas_total;mov_alvaras_total;mov_abandonos_total;mov_obitos_total;mov_transf_in_total;mov_transf_out_total;mov_perm_saida_total;mov_saida_temp_total;pop_18_29_total;perc_18_29;idade_18_24_total;idade_25_29_total;idade_30_34_total;idade_35_45_total;idade_46_60_total;idade_61_70_total;idade_70mais_total;idade_nao_info_total;raca_parda_preta_total;perc_parda_preta;raca_branca_total;raca_preta_total;raca_parda_total;raca_amarela_total;raca_indigena_total;raca_nao_info_total;proc_urb_interior_total;proc_urb_rm_total;proc_rural_total;civil_solteiro_total;civil_uniao_total;civil_casado_total;civil_separado_total;civil_divorciado_total;civil_viuvo_total;civil_nao_info_total;gestao_saude_terceirizada;gestao_assist_juridica_terceirizada;saude_nao_possui;saude_consultorio_medico;saude_consultorio_odontologico;saude_enfermagem;saude_farmacia;flag_sem_modulo_saude;educacao_nao_possui;educacao_sala_aula;educacao_sala_informatica;educacao_biblioteca;flag_sem_modulo_educacao;assist_juridica_nao;assist_juridica_defensoria;assist_juridica_dativos;assist_juridica_ong;flag_assist_juridica_defensoria;saude_consultas_ext_total;saude_consultas_no_estab_total;saude_consultas_psico_total;saude_consultas_odonto_total;saude_exames_total;saude_vacinas_total;saude_outros_proc_total;mortalidade_natural_total;mortalidade_criminal_total;mortalidade_suicidio_total;mortalidade_acidental_total;mortalidade_causa_desconhecida_total;controle_mais_90_dias;controle_semiaberto_aguardando_vaga;proc_urb_interior_masc;proc_urb_interior_fem;proc_urb_rm_masc;proc_urb_rm_fem;proc_rural_masc;proc_rural_fem
Cela física;PB;Guarabira;Pública;162.0;162.0;0.0;162.0;0.0;0.0;162.0;0.0;0.0;0.0;0.0;;430;430;430.0;0.0;430.0;0.0;0.0;0.0;0.0;0.0;2.654320987654321;1;0.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;97.0;66.0;0.0;0.0;169.0;0.3930232558139535;55.0;114.0;110.0;115.0;32.0;3.0;1.0;0.0;351.0;0.8162790697674419;76.0;42.0;309.0;1.0;2.0;0.0;368.0;17.0;45.0;204.0;179.0;39.0;1.0;6.0;1.0;0.0;Não;Não;Não;Sim;Sim;Sim;Sim;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;83.0;1549.0;480.0;142.0;9.0;521.0;9.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;368.0;0.0;17.0;0.0;45.0;0.0
Cela física;PB;Santa Rita;Pública;170.0;170.0;0.0;170.0;0.0;0.0;170.0;0.0;0.0;0.0;0.0;;545;545;545.0;144.0;294.0;23.0;84.0;0.0;0.0;0.0;3.2058823529411766;1;0.26422018348623855;0.5394495412844037;0.04220183486238532;0.15412844036697249;51.0;38.0;0.0;0.0;55.0;33.0;0.0;0.0;254.0;0.46605504587155966;129.0;125.0;101.0;132.0;48.0;8.0;2.0;0.0;446.0;0.818348623853211;99.0;87.0;359.0;0.0;0.0;0.0;324.0;221.0;0.0;294.0;195.0;47.0;2.0;7.0;0.0;0.0;Não;Não;Não;Sim;Sim;Sim;Sim;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;15.0;459.0;260.0;558.0;55.0;857.0;35.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;324.0;0.0;221.0;0.0;0.0;0.0
Cela física;PB;Patos;Pública;180.0;180.0;0.0;180.0;0.0;0.0;180.0;0.0;0.0;0.0;0.0;;412;412;412.0;103.0;309.0;0.0;0.0;0.0;0.0;0.0;2.2888888888888888;1;0.25;0.75;0.0;0.0;151.0;62.0;0.0;0.0;31.0;26.0;0.0;0.0;216.0;0.5242718446601942;94.0;122.0;67.0;94.0;35.0;0.0;0.0;0.0;329.0;0.7985436893203883;79.0;48.0;281.0;1.0;2.0;1.0;0.0;0.0;0.0;162.0;153.0;85.0;0.0;7.0;3.0;2.0;Não;Não;Não;Sim;Sim;Sim;Sim;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;214.0;605.0;38.0;531.0;1005.0;384.0;47.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;;;;;;
Cela física;PB;Campina Grande;Pública;350.0;350.0;0.0;350.0;0.0;0.0;350.0;0.0;0.0;0.0;0.0;;1401;1401;1401.0;0.0;1401.0;0.0;0.0;0.0;0.0;0.0;4.002857142857143;1;0.0;1.0;0.0;0.0;18.0;24.0;0.0;5.0;213.0;123.0;0.0;0.0;499.0;0.3561741613133476;143.0;356.0;304.0;420.0;146.0;25.0;7.0;;1169.0;0.8344039971448965;227.0;90.0;1079.0;5.0;0.0;;0.0;0.0;0.0;776.0;434.0;166.0;7.0;14.0;4.0;;Não;Não;Não;Sim;Sim;Sim;Sim;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;0.0;1809.0;32.0;325.0;0.0;1401.0;0.0;5.0;0.0;0.0;0.0;0.0;Não;Não;;;;;;
Cela física;PB;Guarabira;Pública;180.0;180.0;0.0;180.0;0.0;120.0;0.0;30.0;30.0;0.0;0.0;;216;216;216.0;74.0;36.0;24.0;82.0;0.0;0.0;0.0;1.2;1;0.3425925925925926;0.16666666666666666;0.1111111111111111;0.37962962962962965;0.0;25.0;0.0;0.0;0.0;127.0;0.0;0.0;85.0;0.39351851851851855;40.0;45.0;36.0;57.0;33.0;4.0;1.0;0.0;175.0;0.8101851851851852;41.0;35.0;140.0;0.0;0.0;0.0;0.0;0.0;0.0;114.0;75.0;20.0;2.0;3.0;2.0;0.0;Não;Não;Não;Sim;Sim;Não;Sim;0;Não;Sim;Não;Sim;0;Não;Sim;Não;Não;1;7.0;60.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não;Não;;;;;;
Cela física;PB;Sousa;Pública;62.0;62.0;0.0;62.0;0.0;0.0;0.0;31.0;31.0;0.0;0.0;;243;243;243.0;0.0;0.0;116.0;127.0;0.0;0.0;0.0;3.9193548387096775;1;0.0;0.0;0.4773662551440329;0.522633744855967;16.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;44.0;0.18106995884773663;12.0;32.0;34.0;94.0;55.0;12.0;4.0;;162.0;0.6666666666666666;81.0;46.0;116.0;0.0;0.0;0.0;193.0;0.0;50.0;94.0;79.0;49.0;1.0;10.0;10.0;0.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Não;Sim;Não;Não;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não;Não;181.0;12.0;;;49.0;1.0
Cela física;PB;João Pessoa;Pública;120.0;120.0;0.0;120.0;0.0;120.0;0.0;0.0;0.0;0.0;0.0;;14;14;14.0;13.0;1.0;0.0;0.0;0.0;0.0;0.0;0.11666666666666667;0;0.9285714285714286;0.07142857142857142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.07142857142857142;0.0;1.0;2.0;4.0;5.0;1.0;1.0;;9.0;0.6428571428571429;5.0;1.0;8.0;;;;0.0;14.0;0.0;3.0;2.0;7.0;;2.0;;;Não;Não;Sim;Não;Não;Não;Não;1;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;Sim. Quantos;Sim. Quantos;;;14.0;;;
Cela física;PB;Sapé;Pública;87.0;87.0;0.0;87.0;0.0;0.0;87.0;0.0;0.0;0.0;0.0;;195;195;195.0;26.0;169.0;0.0;0.0;0.0;0.0;0.0;2.2413793103448274;1;0.13333333333333333;0.8666666666666667;0.0;0.0;65.0;23.0;0.0;1.0;6.0;12.0;0.0;0.0;77.0;0.39487179487179486;31.0;46.0;28.0;51.0;33.0;3.0;3.0;0.0;173.0;0.8871794871794871;22.0;21.0;152.0;0.0;0.0;0.0;132.0;29.0;34.0;84.0;63.0;39.0;1.0;4.0;2.0;2.0;Não;Não;Sim;Não;Não;Não;Não;1;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;80.0;70.0;50.0;9.0;5.0;147.0;3.0;1.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;132.0;0.0;29.0;0.0;34.0;0.0
Cela física;PB;Patos;Pública;120.0;120.0;0.0;0.0;120.0;0.0;120.0;0.0;0.0;0.0;0.0;;64;64;64.0;26.0;38.0;0.0;0.0;0.0;0.0;0.0;0.5333333333333333;0;0.40625;0.59375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.3125;11.0;9.0;13.0;23.0;8.0;;;;50.0;0.78125;14.0;13.0;37.0;;;;57.0;2.0;5.0;41.0;14.0;6.0;2.0;;1.0;;Não;Não;Não;Sim;Não;Sim;Sim;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;;57.0;;2.0;;5.0
Cela física;PE;São Joaquim do Monte;Pública;24.0;24.0;0.0;24.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;;18;18;18.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0;1.0;0.0;0.0;0.0;5.0;2.0;0.0;0.0;1.0;7.0;0.0;0.0;13.0;0.7222222222222222;10.0;3.0;2.0;3.0;0.0;0.0;0.0;0.0;13.0;0.7222222222222222;5.0;3.0;10.0;0.0;0.0;0.0;14.0;0.0;4.0;9.0;9.0;0.0;0.0;0.0;0.0;0.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Sim;Não;Não;Não;0;6.0;6.0;0.0;8.0;0.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;14.0;;0.0;;4.0;
Cela física;PE;Afogados da Ingazeira;Pública;24.0;24.0;0.0;24.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;;52;52;52.0;52.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1666666666666665;1;1.0;0.0;0.0;0.0;75.0;27.0;0.0;0.0;0.0;28.0;4.0;0.0;16.0;0.3076923076923077;7.0;9.0;9.0;15.0;11.0;1.0;0.0;0.0;44.0;0.8461538461538461;8.0;1.0;43.0;0.0;0.0;0.0;33.0;0.0;19.0;24.0;19.0;8.0;0.0;1.0;0.0;0.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Não;Sim;Não;Não;1;4.0;52.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;33.0;0.0;0.0;0.0;19.0;0.0
Cela física;PE;Afrânio;Pública;50.0;50.0;0.0;50.0;0.0;50.0;0.0;0.0;0.0;0.0;0.0;;8;8;8.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16;0;1.0;0.0;0.0;0.0;9.0;4.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;4.0;1.0;0.0;0.0;0.0;5.0;0.625;3.0;3.0;2.0;0.0;0.0;0.0;5.0;0.0;3.0;2.0;1.0;2.0;0.0;0.0;0.0;3.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Não;Sim;Não;Não;1;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;5.0;0.0;0.0;0.0;3.0;0.0
Cela física;PE;Agrestina;Pública;32.0;32.0;0.0;32.0;0.0;32.0;0.0;0.0;0.0;0.0;0.0;;11;11;11.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34375;0;1.0;0.0;0.0;0.0;7.0;4.0;0.0;0.0;0.0;4.0;0.0;0.0;6.0;0.5454545454545454;3.0;3.0;2.0;2.0;1.0;;;;11.0;1.0;;;11.0;;;;0.0;0.0;0.0;9.0;2.0;;;;;;Não;Não;Sim;Não;Não;Não;Não;1;Não;Sim;Não;Não;0;Não;Sim;Não;Não;1;4.0;0.0;0.0;7.0;1.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;;;;;;
Domiciliar sem monitoramento eletrônico;PE;Agrestina;Pública;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11;11;11.0;11.0;;;;;;;;0;1.0;;;;;;;;;;;;0.0;0.0;;;;;;;;;0.0;0.0;;;;;;;0.0;0.0;0.0;;;;;;;;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Sim;Não;Não;Não;0;;;;;;;;;;;;;Não;Não;;;;;;
Cela física;PE;Altinho;Pública;30.0;30.0;;30.0;;30.0;;;;;;;8;8;8.0;8.0;;;;;;0.0;0.26666666666666666;0;1.0;;;;3.0;0.0;0.0;0.0;0.0;;0.0;0.0;7.0;0.875;3.0;4.0;;;;;1.0;;6.0;0.75;2.0;0.0;6.0;0.0;0.0;0.0;8.0;0.0;0.0;2.0;5.0;1.0;0.0;0.0;0.0;0.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Não;Sim;Não;Não;1;1.0;2.0;0.0;4.0;8.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;8.0;;;;;
Cela física;PE;Araripina;Pública;45.0;45.0;0.0;45.0;0.0;45.0;0.0;0.0;0.0;0.0;0.0;;98;98;98.0;98.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1777777777777776;1;1.0;0.0;0.0;0.0;82.0;39.0;0.0;0.0;0.0;14.0;0.0;0.0;43.0;0.4387755102040816;26.0;17.0;12.0;25.0;12.0;2.0;1.0;3.0;85.0;0.8673469387755102;10.0;20.0;65.0;0.0;0.0;3.0;39.0;0.0;59.0;37.0;36.0;9.0;4.0;5.0;2.0;5.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Não;Sim;Não;Não;1;4.0;97.0;0.0;0.0;98.0;92.0;2.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;39.0;0.0;0.0;0.0;59.0;0.0
Cela física;PE;Bezerros;Pública;30.0;30.0;;30.0;;30.0;;;;;;;30;30;30.0;28.0;2.0;;;;;0.0;1.0;0;0.9333333333333333;0.06666666666666667;;;30.0;17.0;;;1.0;3.0;;;19.0;0.6333333333333333;10.0;9.0;6.0;2.0;2.0;;1.0;;16.0;0.5333333333333333;14.0;3.0;13.0;;;;22.0;1.0;7.0;15.0;14.0;1.0;;;;;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Não;Sim;Não;Não;1;21.0;27.0;15.0;16.0;26.0;30.0;17.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;22.0;;1.0;;7.0;
Cela física;PE;Bom Conselho;Pública;46.0;46.0;0.0;46.0;0.0;46.0;0.0;0.0;0.0;0.0;0.0;;18;18;18.0;14.0;4.0;0.0;0.0;0.0;0.0;0.0;0.391304347826087;0;0.7777777777777778;0.2222222222222222;0.0;0.0;16.0;3.0;0.0;0.0;2.0;4.0;2.0;0.0;8.0;0.4444444444444444;8.0;;4.0;4.0;2.0;;;;10.0;0.5555555555555556;8.0;2.0;8.0;;;;15.0;0.0;3.0;5.0;10.0;3.0;;;;;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Sim;Não;Não;Não;0;2.0;0.0;0.0;0.0;0.0;20.0;1.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;15.0;;;;3.0;
Cela física;PE;Cachoeirinha;Pública;12.0;12.0;;12.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;;3;3;3.0;3.0;0.0;0.0;0.0;0.0;0.0;;0.25;0;1.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Sim;Não;Não;Não;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;2.0;;0.0;;1.0;
Cela física;PE;Carnaíba;Pública;40.0;40.0;0.0;40.0;0.0;40.0;0.0;0.0;0.0;0.0;0.0;;14;14;14.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35;0;1.0;0.0;0.0;0.0;14.0;9.0;0.0;0.0;0.0;6.0;1.0;0.0;3.0;0.21428571428571427;1.0;2.0;3.0;5.0;3.0;0.0;0.0;0.0;11.0;0.7857142857142857;3.0;0.0;11.0;0.0;0.0;0.0;11.0;0.0;3.0;6.0;7.0;0.0;0.0;1.0;0.0;0.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Não;Sim;Não;Não;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;11.0;0.0;0.0;0.0;3.0;0.0
Cela física;PE;Carpina;Pública;24.0;24.0;0.0;24.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;;23;23;23.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9583333333333334;0;1.0;0.0;0.0;0.0;21.0;9.0;0.0;0.0;3.0;3.0;3.0;0.0;15.0;0.6521739130434783;5.0;10.0;3.0;3.0;2.0;;;;20.0;0.8695652173913043;3.0;6.0;14.0;;;;23.0;0.0;0.0;20.0;2.0;1.0;;;;;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Sim;Não;Não;Não;0;0.0;18.0;0.0;18.0;0.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;23.0;;;;;
Cela física;PE;Escada;Pública;47.0;47.0;0.0;47.0;0.0;47.0;0.0;0.0;0.0;0.0;0.0;;14;14;14.0;13.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2978723404255319;0;0.9285714285714286;0.07142857142857142;0.0;0.0;3.0;6.0;0.0;0.0;0.0;3.0;0.0;0.0;10.0;0.7142857142857143;5.0;5.0;1.0;1.0;2.0;;;;9.0;0.6428571428571429;5.0;1.0;8.0;;;;12.0;2.0;0.0;4.0;9.0;1.0;;;;;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Não;Sim;Não;Não;1;4.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;12.0;;2.0;;;
Cela física;PE;Exu;Pública;32.0;32.0;0.0;32.0;0.0;32.0;0.0;0.0;0.0;0.0;0.0;;34;34;34.0;34.0;0.0;0.0;0.0;0.0;0.0;34.0;1.0625;1;1.0;0.0;0.0;0.0;39.0;18.0;0.0;0.0;3.0;21.0;0.0;0.0;17.0;0.5;7.0;10.0;4.0;8.0;4.0;0.0;1.0;0.0;26.0;0.7647058823529411;8.0;1.0;25.0;0.0;0.0;0.0;23.0;0.0;11.0;19.0;10.0;3.0;0.0;2.0;0.0;0.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Sim;Não;Não;Não;0;16.0;8.0;15.0;10.0;0.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;23.0;0.0;0.0;0.0;11.0;0.0
Domiciliar sem monitoramento eletrônico;PE;Exu;Pública;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2;2;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Sim;Não;Não;Não;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;1.0;0.0;0.0;0.0;1.0;0.0
Cela física;PE;Flores;Pública;14.0;14.0;0.0;14.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;;8;8;8.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0;1.0;0.0;0.0;0.0;7.0;13.0;0.0;0.0;2.0;4.0;0.0;0.0;4.0;0.5;1.0;3.0;1.0;1.0;1.0;1.0;0.0;0.0;7.0;0.875;1.0;1.0;6.0;0.0;0.0;0.0;5.0;0.0;3.0;3.0;5.0;0.0;0.0;0.0;0.0;0.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Não;Sim;Não;Não;1;4.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;5.0;0.0;0.0;0.0;3.0;0.0
Domiciliar sem monitoramento eletrônico;PE;Flores;Pública;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Sim;Não;Não;Não;0;;;;;;;;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;1.0;0.0;0.0;0.0;0.0;0.0
Cela física;PE;Garanhuns;Pública;96.0;96.0;0.0;96.0;0.0;96.0;0.0;0.0;0.0;0.0;0.0;;190;190;190.0;185.0;5.0;0.0;0.0;0.0;0.0;0.0;1.9791666666666667;1;0.9736842105263158;0.02631578947368421;0.0;0.0;195.0;67.0;0.0;0.0;4.0;85.0;10.0;0.0;99.0;0.5210526315789473;58.0;41.0;30.0;38.0;17.0;0.0;1.0;0.0;148.0;0.7789473684210526;37.0;26.0;122.0;0.0;0.0;0.0;130.0;2.0;53.0;63.0;68.0;19.0;8.0;23.0;4.0;0.0;Não;Não;Sim;Não;Não;Não;Não;1;Não;Sim;Não;Sim;0;Não;Sim;Não;Não;1;18.0;160.0;0.0;40.0;160.0;360.0;5.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;130.0;0.0;2.0;0.0;53.0;0.0
Cela física;PE;Glória do Goitá;Pública;96.0;96.0;6.0;96.0;0.0;48.0;48.0;0.0;0.0;0.0;0.0;;6;6;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0;1.0;0.0;0.0;0.0;;;;;;;;;3.0;0.5;3.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;5.0;0.8333333333333334;0.0;0.0;5.0;0.0;0.0;0.0;6.0;0.0;0.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Não;Sim;Não;Não;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;6.0;0.0;0.0;0.0;0.0;0.0
Cela física;PE;Goiana;Pública;100.0;100.0;0.0;100.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;;125;125;125.0;125.0;0.0;0.0;0.0;0.0;0.0;0.0;1.25;1;1.0;0.0;0.0;0.0;77.0;42.0;0.0;0.0;2.0;17.0;0.0;0.0;88.0;0.704;62.0;26.0;19.0;14.0;3.0;1.0;0.0;0.0;102.0;0.816;23.0;38.0;64.0;0.0;0.0;0.0;71.0;46.0;8.0;58.0;60.0;7.0;0.0;0.0;0.0;0.0;Não;Não;Sim;Não;Não;Não;Não;1;Não;Sim;Não;Sim;0;Não;Sim;Não;Não;1;12.0;4.0;0.0;0.0;125.0;125.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;71.0;0.0;46.0;0.0;8.0;0.0
Domiciliar sem monitoramento eletrônico;PE;Goiana;Pública;0.0;0.0;;0.0;;;;;;;;0.0;2;2;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Sim;Não;Não;Não;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;2.0;0.0;0.0;0.0;0.0;0.0
Cela física;PE;Gravatá;Pública;68.0;68.0;0.0;68.0;0.0;68.0;0.0;0.0;0.0;0.0;0.0;;62;62;62.0;62.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9117647058823529;0;1.0;0.0;0.0;0.0;33.0;16.0;0.0;0.0;6.0;28.0;0.0;0.0;33.0;0.532258064516129;20.0;13.0;14.0;11.0;4.0;;;;62.0;1.0;;;62.0;;;;62.0;0.0;0.0;;;;;;;;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Não;Sim;Não;Não;1;0.0;149.0;0.0;84.0;137.0;59.0;0.0;;;;;;Sim. Quantos;Não;62.0;;;;;
Cela física;PE;Ibimirim;Pública;36.0;36.0;0.0;36.0;0.0;36.0;0.0;0.0;0.0;0.0;0.0;;14;14;14.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3888888888888889;0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;4.0;2.0;2.0;0.0;4.0;0.2857142857142857;3.0;1.0;2.0;3.0;3.0;2.0;0.0;0.0;12.0;0.8571428571428571;1.0;0.0;12.0;1.0;0.0;0.0;9.0;0.0;5.0;5.0;6.0;1.0;2.0;0.0;0.0;0.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Não;Sim;Não;Não;1;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;9.0;0.0;0.0;0.0;5.0;0.0
